Player,IsTop10In3P,No,Team,Games,Min,Pts,Reb,Ast,Stl,Blk,To,Pf,Dreb,Oreb,Fgm-a,Pct,3gm-a,3Pct,Ftm-a,FtPct,Eff,Deff,Year
Furkan Korkmaz,0,1,Philadelphia,84,48.40000153,114,45,23.89999962,8.899999619,6.199999809,13.5,20.60000038,35.09999847,9.899999619,41.6-86.8,0.479000002,11.3-29.9,0.375999987,19.6-26.0,0.754000008,132.8999939,14.80000019,2020
De'Aaron Fox,0,24,Sacramento,72,48.09999847,113.6999969,41.40000153,25.5,7.5,5,12.80000019,19.39999962,32.09999847,9.399999619,42.6-88.6,0.481000006,12.1-33.3,0.363999993,16.4-22.0,0.745000005,128.6999969,-7.699999809,2020
Maxi Kleber,0,14,Dallas,79,48.09999847,111.9000015,43.09999847,22.70000076,6.199999809,4.099999905,11.30000019,19.5,33.79999924,9.300000191,40.9-87.2,0.469000012,13.8-37.8,0.363999993,16.3-21.1,0.772000015,125.5999985,1.299999952,2020
Desmond Bane,0,8,Memphis,79,48.40000153,113.3000031,46.29999924,26.39999962,9,5.099999905,12.5,18.89999962,35.09999847,11.19999981,42.9-92.0,0.465999991,11.1-31.3,0.354999989,16.5-21.4,0.769999981,133.5,4.199999809,2020
RJ Barrett,0,11,New York,77,48.40000153,106.4000015,45.20000076,21.20000076,7,4.900000095,12.10000038,20.39999962,35.40000153,9.800000191,39.1-86.5,0.451999992,11.7-30.1,0.388000011,16.5-21.0,0.786000013,120.8000031,2.099999905,2020
Cedi Osman,0,27,Cleveland,72,48.40000153,103.8000031,42.79999924,23.79999924,7.800000191,4.5,14.39999962,18.20000076,32.29999924,10.5,38.6-85.8,0.449999988,10.0-29.8,0.335999995,16.7-22.4,0.742999971,115.3000031,-17.79999924,2020
Georges Niang,0,3,Utah,83,48.20000076,116.5,47.5,23.10000038,6.400000095,5,13.39999962,18.89999962,37,10.5,41.1-87.6,0.469000012,16.9-43.1,0.39199999,17.5-21.8,0.799000025,134.1999969,14.5,2020
De'Anthony Melton,0,8,Memphis,79,48.40000153,113.3000031,46.29999924,26.39999962,9,5.099999905,12.5,18.89999962,35.09999847,11.19999981,42.9-92.0,0.465999991,11.1-31.3,0.354999989,16.5-21.4,0.769999981,133.5,4.199999809,2020
Lonnie Walker IV,0,22,San Antonio,73,48.5,110.9000015,44,24.39999962,7,5.099999905,10.89999962,18,34.59999847,9.399999619,41.8-90.6,0.460999995,9.9-28.3,0.349999994,17.5-22.0,0.791999996,127,-4.400000095,2020
Collin Sexton,0,27,Cleveland,72,48.40000153,103.8000031,42.79999924,23.79999924,7.800000191,4.5,14.39999962,18.20000076,32.29999924,10.5,38.6-85.8,0.449999988,10.0-29.8,0.335999995,16.7-22.4,0.742999971,115.3000031,-17.79999924,2020
Nicolas Batum,0,6,L.A.Clippers,91,48,113.5,43.5,23.60000038,7,4.099999905,11.80000019,19.29999924,34.29999924,9.300000191,41.2-85.7,0.481000006,14.2-35.0,0.405000001,16.9-20.2,0.834999979,132.1999969,13,2020
Luke Kennard,0,6,L.A.Clippers,91,48,113.5,43.5,23.60000038,7,4.099999905,11.80000019,19.29999924,34.29999924,9.300000191,41.2-85.7,0.481000006,14.2-35.0,0.405000001,16.9-20.2,0.834999979,132.1999969,13,2020
Chris Boucher,0,21,Toronto,72,48.09999847,111.3000031,41.5,24.10000038,8.600000381,5.400000095,12.5,21.20000076,32.09999847,9.399999619,39.7-88.6,0.448000014,14.5-39.3,0.368000001,17.4-21.3,0.814999998,125.5999985,-4.199999809,2020
Pat Connaughton,0,5,Milwaukee,95,48.20000076,117.6999969,48.29999924,24.79999924,8,4.599999905,13.10000038,17.39999962,37.40000153,10.89999962,44.1-91.6,0.481000006,13.6-36.6,0.372999996,15.9-21.2,0.75,137.6000061,13.19999981,2020
Royce O'Neale,0,3,Utah,83,48.20000076,116.5,47.5,23.10000038,6.400000095,5,13.39999962,18.89999962,37,10.5,41.1-87.6,0.469000012,16.9-43.1,0.39199999,17.5-21.8,0.799000025,134.1999969,14.5,2020
Chris Paul,0,2,Phoenix,94,48.40000153,113.8000031,42.79999924,26.10000038,7,4.300000191,11.80000019,19.20000076,34.29999924,8.5,42.7-87.5,0.488000005,12.6-33.4,0.377000004,15.7-18.7,0.841000021,134.3999939,14.69999981,2020
Payton Pritchard,0,15,Boston,78,48.29999924,112.6999969,44.09999847,23.29999924,7.599999905,5.400000095,13.30000019,20.39999962,33.29999924,10.80000019,41.2-88.9,0.463,13.6-36.5,0.372000009,16.7-21.3,0.781000018,127.4000015,1,2020
Brook Lopez,0,5,Milwaukee,95,48.20000076,117.6999969,48.29999924,24.79999924,8,4.599999905,13.10000038,17.39999962,37.40000153,10.89999962,44.1-91.6,0.481000006,13.6-36.6,0.372999996,15.9-21.2,0.75,137.6000061,13.19999981,2020
Damion Lee,0,9,Golden State,74,48.09999847,113.5,43.09999847,27.60000038,8.199999809,4.800000191,14.80000019,21.20000076,35.09999847,8,41.2-88.1,0.467999995,14.5-38.6,0.375999987,16.5-21.0,0.785000026,130.8999939,3.900000095,2020
Kyle Anderson,0,8,Memphis,79,48.40000153,113.3000031,46.29999924,26.39999962,9,5.099999905,12.5,18.89999962,35.09999847,11.19999981,42.9-92.0,0.465999991,11.1-31.3,0.354999989,16.5-21.4,0.769999981,133.5,4.199999809,2020
Nikola Jokić,0,7,Denver,82,48.59999847,115,44.29999924,26.60000038,7.800000191,4.5,12.60000038,19.20000076,33.70000076,10.69999981,43.1-89.5,0.481000006,13.1-34.7,0.377000004,15.7-19.7,0.797999978,135.3000031,8.199999809,2020
John Collins,0,12,Atlanta,90,48.29999924,112.1999969,45,23.29999924,6.900000095,4.699999809,12.5,19.70000076,34.70000076,10.30000019,40.4-87.2,0.463999987,12.3-33.5,0.365999997,19.1-23.6,0.810000002,128.3999939,2.099999905,2020
Pascal Siakam,0,21,Toronto,72,48.09999847,111.3000031,41.5,24.10000038,8.600000381,5.400000095,12.5,21.20000076,32.09999847,9.399999619,39.7-88.6,0.448000014,14.5-39.3,0.368000001,17.4-21.3,0.814999998,125.5999985,-4.199999809,2020
Russell Westbrook,0,20,Washington,79,48.29999924,116.3000031,45.20000076,25.29999924,7.099999905,4.300000191,13.89999962,21.79999924,35.5,9.699999809,43.1-90.8,0.474999994,9.9-28.6,0.34799999,20.2-26.3,0.768999994,130.6000061,-3.900000095,2020
Dean Wade,0,27,Cleveland,72,48.40000153,103.8000031,42.79999924,23.79999924,7.800000191,4.5,14.39999962,18.20000076,32.29999924,10.5,38.6-85.8,0.449999988,10.0-29.8,0.335999995,16.7-22.4,0.742999971,115.3000031,-17.79999924,2020
Garrison Mathews,0,20,Washington,79,48.29999924,116.3000031,45.20000076,25.29999924,7.099999905,4.300000191,13.89999962,21.79999924,35.5,9.699999809,43.1-90.8,0.474999994,9.9-28.6,0.34799999,20.2-26.3,0.768999994,130.6000061,-3.900000095,2020
Ja Morant,0,8,Memphis,79,48.40000153,113.3000031,46.29999924,26.39999962,9,5.099999905,12.5,18.89999962,35.09999847,11.19999981,42.9-92.0,0.465999991,11.1-31.3,0.354999989,16.5-21.4,0.769999981,133.5,4.199999809,2020
Facundo Campazzo,0,7,Denver,82,48.59999847,115,44.29999924,26.60000038,7.800000191,4.5,12.60000038,19.20000076,33.70000076,10.69999981,43.1-89.5,0.481000006,13.1-34.7,0.377000004,15.7-19.7,0.797999978,135.3000031,8.199999809,2020
Jalen Brunson,0,14,Dallas,79,48.09999847,111.9000015,43.09999847,22.70000076,6.199999809,4.099999905,11.30000019,19.5,33.79999924,9.300000191,40.9-87.2,0.469000012,13.8-37.8,0.363999993,16.3-21.1,0.772000015,125.5999985,1.299999952,2020
Joel Embiid,0,1,Philadelphia,84,48.40000153,114,45,23.89999962,8.899999619,6.199999809,13.5,20.60000038,35.09999847,9.899999619,41.6-86.8,0.479000002,11.3-29.9,0.375999987,19.6-26.0,0.754000008,132.8999939,14.80000019,2020
Jaden McDaniels,0,26,Minnesota,72,48.29999924,112.0999985,43.5,25.60000038,8.800000191,5.5,13.69999981,20.89999962,33,10.5,40.7-90.9,0.448000014,13.1-37.6,0.349000007,17.6-23.1,0.760999978,126.3000031,-11.19999981,2020
Shake Milton,0,1,Philadelphia,84,48.40000153,114,45,23.89999962,8.899999619,6.199999809,13.5,20.60000038,35.09999847,9.899999619,41.6-86.8,0.479000002,11.3-29.9,0.375999987,19.6-26.0,0.754000008,132.8999939,14.80000019,2020
Giannis Antetokounmpo,0,5,Milwaukee,95,48.20000076,117.6999969,48.29999924,24.79999924,8,4.599999905,13.10000038,17.39999962,37.40000153,10.89999962,44.1-91.6,0.481000006,13.6-36.6,0.372999996,15.9-21.2,0.75,137.6000061,13.19999981,2020
Raul Neto,0,20,Washington,79,48.29999924,116.3000031,45.20000076,25.29999924,7.099999905,4.300000191,13.89999962,21.79999924,35.5,9.699999809,43.1-90.8,0.474999994,9.9-28.6,0.34799999,20.2-26.3,0.768999994,130.6000061,-3.900000095,2020
Ricky Rubio,0,26,Minnesota,72,48.29999924,112.0999985,43.5,25.60000038,8.800000191,5.5,13.69999981,20.89999962,33,10.5,40.7-90.9,0.448000014,13.1-37.6,0.349000007,17.6-23.1,0.760999978,126.3000031,-11.19999981,2020
Andre Iguodala,0,18,Miami,76,48.29999924,107.5,41.5,26.10000038,7.900000095,3.900000095,13.30000019,19,33.40000153,8.100000381,39.0-84.0,0.463999987,12.9-36.2,0.356000006,16.6-21.1,0.788999975,124.0999985,-0.400000006,2020
Keldon Johnson,0,22,San Antonio,73,48.5,110.9000015,44,24.39999962,7,5.099999905,10.89999962,18,34.59999847,9.399999619,41.8-90.6,0.460999995,9.9-28.3,0.349999994,17.5-22.0,0.791999996,127,-4.400000095,2020
Alex Caruso,0,10,L.A.Lakers,79,48.40000153,108.5,44.20000076,24.29999924,7.800000191,5.199999809,14.60000038,19.20000076,34.5,9.699999809,40.1-85.8,0.467000008,10.9-31.3,0.349000007,17.4-23.4,0.741999984,123.6999969,3.200000048,2020
PJ Dozier,0,7,Denver,82,48.59999847,115,44.29999924,26.60000038,7.800000191,4.5,12.60000038,19.20000076,33.70000076,10.69999981,43.1-89.5,0.481000006,13.1-34.7,0.377000004,15.7-19.7,0.797999978,135.3000031,8.199999809,2020
Naz Reid,0,26,Minnesota,72,48.29999924,112.0999985,43.5,25.60000038,8.800000191,5.5,13.69999981,20.89999962,33,10.5,40.7-90.9,0.448000014,13.1-37.6,0.349000007,17.6-23.1,0.760999978,126.3000031,-11.19999981,2020
Jae'Sean Tate,0,28,Houston,72,48.09999847,108.8000031,42.59999847,23.60000038,7.599999905,5,14.19999981,19.5,33.29999924,9.300000191,39.3-88.5,0.444000006,13.8-40.6,0.338999987,16.5-22.3,0.74000001,118.3000031,-20.39999962,2020
Gabe Vincent,0,18,Miami,76,48.29999924,107.5,41.5,26.10000038,7.900000095,3.900000095,13.30000019,19,33.40000153,8.100000381,39.0-84.0,0.463999987,12.9-36.2,0.356000006,16.6-21.1,0.788999975,124.0999985,-0.400000006,2020
Dejounte Murray,0,22,San Antonio,73,48.5,110.9000015,44,24.39999962,7,5.099999905,10.89999962,18,34.59999847,9.399999619,41.8-90.6,0.460999995,9.9-28.3,0.349999994,17.5-22.0,0.791999996,127,-4.400000095,2020
Isaac Okoro,0,27,Cleveland,72,48.40000153,103.8000031,42.79999924,23.79999924,7.800000191,4.5,14.39999962,18.20000076,32.29999924,10.5,38.6-85.8,0.449999988,10.0-29.8,0.335999995,16.7-22.4,0.742999971,115.3000031,-17.79999924,2020
Devin Vassell,0,22,San Antonio,73,48.5,110.9000015,44,24.39999962,7,5.099999905,10.89999962,18,34.59999847,9.399999619,41.8-90.6,0.460999995,9.9-28.3,0.349999994,17.5-22.0,0.791999996,127,-4.400000095,2020
Grant Williams,0,15,Boston,78,48.29999924,112.6999969,44.09999847,23.29999924,7.599999905,5.400000095,13.30000019,20.39999962,33.29999924,10.80000019,41.2-88.9,0.463,13.6-36.5,0.372000009,16.7-21.3,0.781000018,127.4000015,1,2020
Patrick Williams,0,17,Chicago,72,48.29999924,110.6999969,44.90000153,26.79999924,6.699999809,4.199999809,14.5,18.89999962,35.29999924,9.600000381,42.2-88.6,0.476000011,12.6-34.0,0.370000005,13.8-17.5,0.791000009,128.6999969,0.699999988,2020
Dwayne Bacon,0,29,Orlando,72,48.09999847,104,45.5,21.79999924,6.900000095,4.5,12.30000019,17.20000076,35.09999847,10.39999962,38.3-89.2,0.42899999,10.9-31.8,0.342999995,16.6-21.4,0.774999976,114.5999985,-21.29999924,2020
Rui Hachimura,0,20,Washington,79,48.29999924,116.3000031,45.20000076,25.29999924,7.099999905,4.300000191,13.89999962,21.79999924,35.5,9.699999809,43.1-90.8,0.474999994,9.9-28.6,0.34799999,20.2-26.3,0.768999994,130.6000061,-3.900000095,2020
Kira Lewis Jr.,0,16,New Orleans,72,48.40000153,114.5999985,47.40000153,26,7.599999905,4.400000095,13.89999962,18,35.70000076,11.80000019,42.5-89.1,0.476999998,10.6-30.4,0.34799999,19.0-26.1,0.728999972,132.3999939,0.800000012,2020
Juan Toscano-Anderson,0,9,Golden State,74,48.09999847,113.5,43.09999847,27.60000038,8.199999809,4.800000191,14.80000019,21.20000076,35.09999847,8,41.2-88.1,0.467999995,14.5-38.6,0.375999987,16.5-21.0,0.785000026,130.8999939,3.900000095,2020
Yuta Watanabe,0,21,Toronto,72,48.09999847,111.3000031,41.5,24.10000038,8.600000381,5.400000095,12.5,21.20000076,32.09999847,9.399999619,39.7-88.6,0.448000014,14.5-39.3,0.368000001,17.4-21.3,0.814999998,125.5999985,-4.199999809,2020
Edmond Sumner,0,13,Indiana,74,48.5,115.6999969,42.79999924,27.5,8.5,6.300000191,13.10000038,20.20000076,33.70000076,9,43.4-91.5,0.474999994,12.4-34.1,0.36500001,16.4-20.7,0.792999983,135.3999939,1.799999952,2020
Matisse Thybulle,0,1,Philadelphia,84,48.40000153,114,45,23.89999962,8.899999619,6.199999809,13.5,20.60000038,35.09999847,9.899999619,41.6-86.8,0.479000002,11.3-29.9,0.375999987,19.6-26.0,0.754000008,132.8999939,14.80000019,2020
Miye Oni,0,3,Utah,83,48.20000076,116.5,47.5,23.10000038,6.400000095,5,13.39999962,18.89999962,37,10.5,41.1-87.6,0.469000012,16.9-43.1,0.39199999,17.5-21.8,0.799000025,134.1999969,14.5,2020
Jordan McLaughlin,0,26,Minnesota,72,48.29999924,112.0999985,43.5,25.60000038,8.800000191,5.5,13.69999981,20.89999962,33,10.5,40.7-90.9,0.448000014,13.1-37.6,0.349000007,17.6-23.1,0.760999978,126.3000031,-11.19999981,2020
Terance Mann,0,6,L.A.Clippers,91,48,113.5,43.5,23.60000038,7,4.099999905,11.80000019,19.29999924,34.29999924,9.300000191,41.2-85.7,0.481000006,14.2-35.0,0.405000001,16.9-20.2,0.834999979,132.1999969,13,2020
Caleb Martin,0,23,Charlotte,73,48.20000076,109.5999985,43.70000076,26.79999924,7.800000191,4.800000191,14.19999981,18,33.09999847,10.5,40.0-87.9,0.455000013,13.7-37.1,0.368000001,16.0-21.0,0.760999978,125.5999985,-5.699999809,2020
Tyus Jones,0,8,Memphis,79,48.40000153,113.3000031,46.29999924,26.39999962,9,5.099999905,12.5,18.89999962,35.09999847,11.19999981,42.9-92.0,0.465999991,11.1-31.3,0.354999989,16.5-21.4,0.769999981,133.5,4.199999809,2020
Talen Horton-Tucker,0,10,L.A.Lakers,79,48.40000153,108.5,44.20000076,24.29999924,7.800000191,5.199999809,14.60000038,19.20000076,34.5,9.699999809,40.1-85.8,0.467000008,10.9-31.3,0.349000007,17.4-23.4,0.741999984,123.6999969,3.200000048,2020
Draymond Green,0,9,Golden State,74,48.09999847,113.5,43.09999847,27.60000038,8.199999809,4.800000191,14.80000019,21.20000076,35.09999847,8,41.2-88.1,0.467999995,14.5-38.6,0.375999987,16.5-21.0,0.785000026,130.8999939,3.900000095,2020
Aron Baynes,0,21,Toronto,72,48.09999847,111.3000031,41.5,24.10000038,8.600000381,5.400000095,12.5,21.20000076,32.09999847,9.399999619,39.7-88.6,0.448000014,14.5-39.3,0.368000001,17.4-21.3,0.814999998,125.5999985,-4.199999809,2020
Sekou Doumbouya,0,25,Detroit,72,48.40000153,106.5999985,42.79999924,24.20000076,7.300000191,5.099999905,14.19999981,20.5,33.09999847,9.699999809,38.7-85.6,0.451999992,11.6-32.9,0.351000011,17.8-23.4,0.759000003,119.3000031,-10.39999962,2020
Tyrese Maxey,0,1,Philadelphia,84,48.40000153,114,45,23.89999962,8.899999619,6.199999809,13.5,20.60000038,35.09999847,9.899999619,41.6-86.8,0.479000002,11.3-29.9,0.375999987,19.6-26.0,0.754000008,132.8999939,14.80000019,2020
Josh Okogie,0,26,Minnesota,72,48.29999924,112.0999985,43.5,25.60000038,8.800000191,5.5,13.69999981,20.89999962,33,10.5,40.7-90.9,0.448000014,13.1-37.6,0.349000007,17.6-23.1,0.760999978,126.3000031,-11.19999981,2020
Xavier Tillman Sr.,0,8,Memphis,79,48.40000153,113.3000031,46.29999924,26.39999962,9,5.099999905,12.5,18.89999962,35.09999847,11.19999981,42.9-92.0,0.465999991,11.1-31.3,0.354999989,16.5-21.4,0.769999981,133.5,4.199999809,2020
Obi Toppin,0,11,New York,77,48.40000153,106.4000015,45.20000076,21.20000076,7,4.900000095,12.10000038,20.39999962,35.40000153,9.800000191,39.1-86.5,0.451999992,11.7-30.1,0.388000011,16.5-21.0,0.786000013,120.8000031,2.099999905,2020
Isaiah Stewart,0,25,Detroit,72,48.40000153,106.5999985,42.79999924,24.20000076,7.300000191,5.099999905,14.19999981,20.5,33.09999847,9.699999809,38.7-85.6,0.451999992,11.6-32.9,0.351000011,17.8-23.4,0.759000003,119.3000031,-10.39999962,2020
Cody Martin,0,23,Charlotte,73,48.20000076,109.5999985,43.70000076,26.79999924,7.800000191,4.800000191,14.19999981,18,33.09999847,10.5,40.0-87.9,0.455000013,13.7-37.1,0.368000001,16.0-21.0,0.760999978,125.5999985,-5.699999809,2020
DeMar DeRozan,0,22,San Antonio,73,48.5,110.9000015,44,24.39999962,7,5.099999905,10.89999962,18,34.59999847,9.399999619,41.8-90.6,0.460999995,9.9-28.3,0.349999994,17.5-22.0,0.791999996,127,-4.400000095,2020
Brandon Clarke,0,8,Memphis,79,48.40000153,113.3000031,46.29999924,26.39999962,9,5.099999905,12.5,18.89999962,35.09999847,11.19999981,42.9-92.0,0.465999991,11.1-31.3,0.354999989,16.5-21.4,0.769999981,133.5,4.199999809,2020
Bruce Brown,0,4,Brooklyn,84,48.40000153,117.6999969,44.20000076,26.20000076,6.800000191,5.199999809,12.80000019,19.29999924,35.40000153,8.800000191,42.8-87.2,0.490999997,14.1-36.1,0.391000003,18.0-22.2,0.811999977,138.6999969,13.30000019,2020
T.J. McConnell,0,13,Indiana,74,48.5,115.6999969,42.79999924,27.5,8.5,6.300000191,13.10000038,20.20000076,33.70000076,9,43.4-91.5,0.474999994,12.4-34.1,0.36500001,16.4-20.7,0.792999983,135.3999939,1.799999952,2020
Zion Williamson,0,16,New Orleans,72,48.40000153,114.5999985,47.40000153,26,7.599999905,4.400000095,13.89999962,18,35.70000076,11.80000019,42.5-89.1,0.476999998,10.6-30.4,0.34799999,19.0-26.1,0.728999972,132.3999939,0.800000012,2020
Robin Lopez,0,20,Washington,79,48.29999924,116.3000031,45.20000076,25.29999924,7.099999905,4.300000191,13.89999962,21.79999924,35.5,9.699999809,43.1-90.8,0.474999994,9.9-28.6,0.34799999,20.2-26.3,0.768999994,130.6000061,-3.900000095,2020
Kevon Looney,0,9,Golden State,74,48.09999847,113.5,43.09999847,27.60000038,8.199999809,4.800000191,14.80000019,21.20000076,35.09999847,8,41.2-88.1,0.467999995,14.5-38.6,0.375999987,16.5-21.0,0.785000026,130.8999939,3.900000095,2020
Ben Simmons,0,1,Philadelphia,84,48.40000153,114,45,23.89999962,8.899999619,6.199999809,13.5,20.60000038,35.09999847,9.899999619,41.6-86.8,0.479000002,11.3-29.9,0.375999987,19.6-26.0,0.754000008,132.8999939,14.80000019,2020
Dwight Howard,0,1,Philadelphia,84,48.40000153,114,45,23.89999962,8.899999619,6.199999809,13.5,20.60000038,35.09999847,9.899999619,41.6-86.8,0.479000002,11.3-29.9,0.375999987,19.6-26.0,0.754000008,132.8999939,14.80000019,2020
Jaxson Hayes,0,16,New Orleans,72,48.40000153,114.5999985,47.40000153,26,7.599999905,4.400000095,13.89999962,18,35.70000076,11.80000019,42.5-89.1,0.476999998,10.6-30.4,0.34799999,19.0-26.1,0.728999972,132.3999939,0.800000012,2020
Thanasis Antetokounmpo,0,5,Milwaukee,95,48.20000076,117.6999969,48.29999924,24.79999924,8,4.599999905,13.10000038,17.39999962,37.40000153,10.89999962,44.1-91.6,0.481000006,13.6-36.6,0.372999996,15.9-21.2,0.75,137.6000061,13.19999981,2020
Precious Achiuwa,0,18,Miami,76,48.29999924,107.5,41.5,26.10000038,7.900000095,3.900000095,13.30000019,19,33.40000153,8.100000381,39.0-84.0,0.463999987,12.9-36.2,0.356000006,16.6-21.1,0.788999975,124.0999985,-0.400000006,2020
Steven Adams,0,16,New Orleans,72,48.40000153,114.5999985,47.40000153,26,7.599999905,4.400000095,13.89999962,18,35.70000076,11.80000019,42.5-89.1,0.476999998,10.6-30.4,0.34799999,19.0-26.1,0.728999972,132.3999939,0.800000012,2020
Bam Adebayo,0,18,Miami,76,48.29999924,107.5,41.5,26.10000038,7.900000095,3.900000095,13.30000019,19,33.40000153,8.100000381,39.0-84.0,0.463999987,12.9-36.2,0.356000006,16.6-21.1,0.788999975,124.0999985,-0.400000006,2020
Richaun Holmes,0,24,Sacramento,72,48.09999847,113.6999969,41.40000153,25.5,7.5,5,12.80000019,19.39999962,32.09999847,9.399999619,42.6-88.6,0.481000006,12.1-33.3,0.363999993,16.4-22.0,0.745000005,128.6999969,-7.699999809,2020
Rudy Gobert,0,3,Utah,83,48.20000076,116.5,47.5,23.10000038,6.400000095,5,13.39999962,18.89999962,37,10.5,41.1-87.6,0.469000012,16.9-43.1,0.39199999,17.5-21.8,0.799000025,134.1999969,14.5,2020
Clint Capela,0,12,Atlanta,90,48.29999924,112.1999969,45,23.29999924,6.900000095,4.699999809,12.5,19.70000076,34.70000076,10.30000019,40.4-87.2,0.463999987,12.3-33.5,0.365999997,19.1-23.6,0.810000002,128.3999939,2.099999905,2020
Bismack Biyombo,0,23,Charlotte,73,48.20000076,109.5999985,43.70000076,26.79999924,7.800000191,4.800000191,14.19999981,18,33.09999847,10.5,40.0-87.9,0.455000013,13.7-37.1,0.368000001,16.0-21.0,0.760999978,125.5999985,-5.699999809,2020
Robert Williams,0,15,Boston,78,48.29999924,112.6999969,44.09999847,23.29999924,7.599999905,5.400000095,13.30000019,20.39999962,33.29999924,10.80000019,41.2-88.9,0.463,13.6-36.5,0.372000009,16.7-21.3,0.781000018,127.4000015,1,2020
Onyeka Okongwu,0,12,Atlanta,90,48.29999924,112.1999969,45,23.29999924,6.900000095,4.699999809,12.5,19.70000076,34.70000076,10.30000019,40.4-87.2,0.463999987,12.3-33.5,0.365999997,19.1-23.6,0.810000002,128.3999939,2.099999905,2020
Jakob Poeltl,0,22,San Antonio,73,48.5,110.9000015,44,24.39999962,7,5.099999905,10.89999962,18,34.59999847,9.399999619,41.8-90.6,0.460999995,9.9-28.3,0.349999994,17.5-22.0,0.791999996,127,-4.400000095,2020
Stephen Curry,1,2,Golden State,84,48.09999847,111.3000031,45.29999924,27.20000076,8.800000191,4.599999905,14.19999981,21,35.59999847,9.699999809,40.6-86.3,0.469999999,14.4-39.3,0.365999997,15.7-20.5,0.76700002,132.3999939,17.5,2021
Fred VanVleet,1,19,Toronto,84,48.40000153,109.3000031,45.09999847,22,8.899999619,4.599999905,11.60000038,19.70000076,31.79999924,13.30000019,40.6-91.2,0.444999993,11.9-34.2,0.349000007,16.1-21.2,0.75999999,122.5999985,-1.299999952,2021
Donovan Mitchell,1,6,Utah,84,48.09999847,113.3000031,46.5,22.29999924,7,4.900000095,13.10000038,18.89999962,35.70000076,10.80000019,40.5-86.1,0.469999999,14.4-40.0,0.360000014,17.9-23.3,0.768999994,129.8999939,10.39999962,2021
Luka Dončić,1,11,Dallas,84,48.20000076,107.9000015,42.79999924,23.29999924,6.699999809,3.900000095,11.5,19.70000076,33.59999847,9.100000381,39.2-85.0,0.460999995,13.1-37.4,0.351000011,16.4-21.3,0.771000028,122.3000031,3.599999905,2021
Anfernee Simons,1,28,Portland,82,48.09999847,106.1999969,42.90000153,22.89999962,8,4.5,13.69999981,21.10000038,32.5,10.39999962,38.5-87.1,0.442999989,12.7-36.8,0.345999986,16.4-21.6,0.75999999,117.0999985,-19,2021
Trae Young,1,15,Atlanta,85,48.09999847,113.8000031,44,24.5,7.099999905,4.199999809,11.39999962,18.79999924,34,10,41.4-88.1,0.469999999,12.8-34.4,0.374000013,18.2-22.4,0.811999977,131.3000031,1.799999952,2021
Terry Rozier,1,16,Charlotte,83,48.5,115.1999969,44.59999847,28,8.5,4.900000095,12.69999981,19.89999962,33.70000076,10.89999962,42.7-91.4,0.467000008,13.9-38.2,0.36500001,15.9-21.5,0.740999997,134.1999969,1,2021
Jayson Tatum,1,3,Boston,83,48.5,111.8000031,46,24.79999924,7.300000191,5.800000191,13.10000038,18.60000038,35.5,10.60000038,40.8-87.4,0.465999991,13.2-37.1,0.356999993,17.1-20.9,0.814999998,132.1000061,17.29999924,2021
Anthony Edwards,1,13,Minnesota,84,48.20000076,116,44.29999924,25.70000076,8.800000191,5.599999905,13.80000019,22,33,11.30000019,41.6-90.9,0.458000004,14.8-41.2,0.35800001,18.1-23.3,0.77700001,132.1000061,3.200000048,2021
Desmond Bane,1,4,Memphis,83,48.20000076,115.5999985,49,26,9.699999809,6.5,12.5,19.79999924,34.90000153,14,43.5-94.3,0.460999995,11.5-32.6,0.351999998,17.2-23.4,0.734000027,137.3999939,13.19999981,2021
LaMelo Ball,0,16,Charlotte,83,48.5,115.1999969,44.59999847,28,8.5,4.900000095,12.69999981,19.89999962,33.70000076,10.89999962,42.7-91.4,0.467000008,13.9-38.2,0.36500001,15.9-21.5,0.740999997,134.1999969,1,2021
LeBron James,0,24,L.A.Lakers,82,48.70000076,112.0999985,44,24,7.599999905,5.199999809,13.89999962,20.20000076,34.5,9.5,41.6-88.8,0.469000012,12.0-34.5,0.347000003,16.8-23.0,0.731999993,125.8000031,-7.5,2021
Duncan Robinson,0,5,Miami,83,48.40000153,110.0999985,43.70000076,25.60000038,7.5,3.200000048,13.80000019,20.5,33.90000153,9.800000191,39.6-84.8,0.467000008,13.6-35.8,0.381000012,17.2-21.3,0.805999994,127,10.89999962,2021
Zach LaVine,0,20,Chicago,83,48.09999847,111.3000031,42.40000153,23.79999924,7.199999809,4.099999905,12.10000038,18.79999924,33.70000076,8.800000191,41.6-87.0,0.477999985,10.6-28.9,0.365999997,17.5-21.5,0.81400001,127.3000031,-1.799999952,2021
Patty Mills,0,8,Brooklyn,84,48.20000076,112.9000015,44.20000076,25.29999924,7.199999809,5.599999905,13.30000019,20.39999962,34,10.19999981,42.0-88.3,0.476000011,11.4-31.6,0.361999989,17.5-21.8,0.802999973,131.3000031,5.300000191,2021
Jordan Poole,0,2,Golden State,84,48.09999847,111.3000031,45.29999924,27.20000076,8.800000191,4.599999905,14.19999981,21,35.59999847,9.699999809,40.6-86.3,0.469999999,14.4-39.3,0.365999997,15.7-20.5,0.76700002,132.3999939,17.5,2021
Luke Kennard,0,18,L.A.Clippers,84,48.20000076,108.3000031,43.90000153,23.89999962,7.400000095,4.900000095,13,18.79999924,34.79999924,9.100000381,39.9-87.3,0.456999987,12.8-34.2,0.372999996,15.7-19.8,0.788999975,123.9000015,-0.100000001,2021
